FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-06-03,10:03:55,México,1,Disponible
2025-06-03,10:03:58,Tlaxcala,0,Disponible
2025-06-03,10:04:00,Baja California Sur,0,Disponible
2025-06-03,10:04:03,Michoacán,0,No disponible/Request failed with status code 400
2025-06-03,10:04:06,Durango,0,No disponible/Request failed with status code 400
2025-06-03,10:04:08,Sinaloa,0,Disponible
2025-06-03,10:04:12,Tabasco,0,Disponible
2025-06-03,10:04:16,Tamaulipas,0,Disponible
2025-06-03,10:04:19,Baja California,0,Disponible
2025-06-03,10:04:22,Campeche,0,Disponible
2025-06-03,10:04:25,Zacatecas,1,Disponible
2025-06-03,10:04:27,SESEA_NuevoLeon,0,No disponible/Request failed with status code 400
