FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-06-03,10:03:58,Tlaxcala,0,Disponible
2025-06-03,10:04:01,Baja California Sur,48,Disponible
2025-06-03,10:04:04,Michoacán,0,No disponible/Request failed with status code 400
2025-06-03,10:04:06,Durango,0,No disponible/Request failed with status code 400
2025-06-03,10:04:09,Sinaloa,0,Disponible
2025-06-03,10:04:13,Tabasco,0,Disponible
2025-06-03,10:04:16,Tamaulipas,0,Disponible
2025-06-03,10:04:20,Baja California,0,Disponible
2025-06-03,10:04:23,Campeche,0,Disponible
2025-06-03,10:04:25,Zacatecas,1,Disponible
2025-06-03,10:04:28,SESEA_NuevoLeon,0,No disponible/Request failed with status code 400
