FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-05-09,10:21:02,Puebla,ERROR,No disponible/Error reportado por la API
2025-05-09,10:21:02,Querétaro,283,Disponible
2025-05-09,10:21:02,Quintana Roo,9,Disponible
2025-05-09,10:21:02,San Luis Potosí,503,Disponible
2025-05-09,10:21:02,SABG,205559,Disponible
2025-05-09,10:21:02,Sinaloa,294,Disponible
2025-05-09,10:21:02,Tabasco,ERROR,No disponible/Error reportado por la API
2025-05-09,10:21:02,Tlaxcala,22,Disponible
2025-05-09,10:21:02,Veracruz,62,Disponible
2025-05-09,10:21:02,Yucatán,16,Disponible
2025-05-09,10:21:02,Zacatecas,446,Disponible
2025-05-09,10:21:02,COFECE,100,Disponible
2025-05-09,10:21:02,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-12,10:03:15,Aguascalientes,1621,Disponible
2025-05-12,10:03:15,Baja California Sur,80,Disponible
2025-05-12,10:03:15,Campeche,136,Disponible
2025-05-12,10:03:15,Chiapas,798,Disponible
2025-05-12,10:03:15,Chihuahua,793,Disponible
2025-05-12,10:03:15,Coahuila,220,Disponible
2025-05-12,10:03:15,Durango,1771,Disponible
2025-05-12,10:03:15,México,6278,Disponible
2025-05-12,10:03:15,Guanajuato,509,Disponible
2025-05-12,10:03:15,Guerrero,29,Disponible
2025-05-12,10:03:15,INEGI,3394,Disponible
2025-05-12,10:03:15,Jalisco,2081,Disponible
2025-05-12,10:03:15,Michoacán,468,Disponible
2025-05-12,10:03:15,Morelos,670,Disponible
2025-05-12,10:03:15,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-12,10:03:15,Puebla,598,Disponible
2025-05-12,10:03:15,Querétaro,283,Disponible
2025-05-12,10:03:15,Quintana Roo,9,Disponible
2025-05-12,10:03:15,San Luis Potosí,503,Disponible
2025-05-12,10:03:15,SABG,205559,Disponible
2025-05-12,10:03:15,Sinaloa,294,Disponible
2025-05-12,10:03:15,Tabasco,468,Disponible
2025-05-12,10:03:15,Tlaxcala,22,Disponible
2025-05-12,10:03:15,Veracruz,62,Disponible
2025-05-12,10:03:15,Yucatán,16,Disponible
2025-05-12,10:03:15,Zacatecas,446,Disponible
2025-05-12,10:03:15,COFECE,100,Disponible
2025-05-12,10:03:15,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-13,10:03:16,Aguascalientes,1624,Disponible
2025-05-13,10:03:16,Baja California Sur,80,Disponible
2025-05-13,10:03:16,Campeche,136,Disponible
2025-05-13,10:03:16,Chiapas,798,Disponible
2025-05-13,10:03:16,Chihuahua,793,Disponible
2025-05-13,10:03:16,Coahuila,220,Disponible
2025-05-13,10:03:16,Durango,1770,Disponible
2025-05-13,10:03:16,México,6282,Disponible
2025-05-13,10:03:16,Guanajuato,509,Disponible
2025-05-13,10:03:16,Guerrero,29,Disponible
2025-05-13,10:03:16,INEGI,3394,Disponible
2025-05-13,10:03:16,Jalisco,2081,Disponible
2025-05-13,10:03:16,Michoacán,468,Disponible
2025-05-13,10:03:16,Morelos,670,Disponible
2025-05-13,10:03:16,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-13,10:03:16,Puebla,598,Disponible
2025-05-13,10:03:16,Querétaro,284,Disponible
2025-05-13,10:03:16,Quintana Roo,9,Disponible
2025-05-13,10:03:16,San Luis Potosí,482,Disponible
2025-05-13,10:03:16,SABG,205559,Disponible
2025-05-13,10:03:16,Sinaloa,294,Disponible
2025-05-13,10:03:16,Tabasco,468,Disponible
2025-05-13,10:03:16,Tlaxcala,22,Disponible
2025-05-13,10:03:16,Veracruz,62,Disponible
2025-05-13,10:03:16,Yucatán,16,Disponible
2025-05-13,10:03:16,Zacatecas,446,Disponible
2025-05-13,10:03:16,COFECE,100,Disponible
2025-05-13,10:03:16,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-14,10:03:10,Aguascalientes,1624,Disponible
2025-05-14,10:03:10,Baja California Sur,80,Disponible
2025-05-14,10:03:10,Campeche,136,Disponible
2025-05-14,10:03:10,Chiapas,798,Disponible
2025-05-14,10:03:10,Chihuahua,793,Disponible
2025-05-14,10:03:10,Coahuila,220,Disponible
2025-05-14,10:03:10,Durango,1770,Disponible
2025-05-14,10:03:10,México,6283,Disponible
2025-05-14,10:03:10,Guanajuato,509,Disponible
2025-05-14,10:03:10,Guerrero,29,Disponible
2025-05-14,10:03:10,INEGI,3394,Disponible
2025-05-14,10:03:10,Jalisco,2081,Disponible
2025-05-14,10:03:10,Michoacán,468,Disponible
2025-05-14,10:03:10,Morelos,670,Disponible
2025-05-14,10:03:10,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-14,10:03:10,Puebla,598,Disponible
2025-05-14,10:03:10,Querétaro,284,Disponible
2025-05-14,10:03:10,Quintana Roo,9,Disponible
2025-05-14,10:03:10,San Luis Potosí,482,Disponible
2025-05-14,10:03:10,SABG,205559,Disponible
2025-05-14,10:03:10,Sinaloa,294,Disponible
2025-05-14,10:03:10,Tabasco,468,Disponible
2025-05-14,10:03:10,Tlaxcala,22,Disponible
2025-05-14,10:03:10,Veracruz,62,Disponible
2025-05-14,10:03:10,Yucatán,16,Disponible
2025-05-14,10:03:10,Zacatecas,446,Disponible
2025-05-14,10:03:10,COFECE,100,Disponible
2025-05-14,10:03:10,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-15,10:03:09,Aguascalientes,1624,Disponible
2025-05-15,10:03:09,Baja California Sur,80,Disponible
2025-05-15,10:03:09,Campeche,136,Disponible
2025-05-15,10:03:09,Chiapas,798,Disponible
2025-05-15,10:03:09,Chihuahua,793,Disponible
2025-05-15,10:03:09,Coahuila,220,Disponible
2025-05-15,10:03:09,Durango,1770,Disponible
2025-05-15,10:03:09,México,6285,Disponible
2025-05-15,10:03:09,Guanajuato,509,Disponible
2025-05-15,10:03:09,Guerrero,29,Disponible
2025-05-15,10:03:09,INEGI,3394,Disponible
2025-05-15,10:03:09,Jalisco,2081,Disponible
2025-05-15,10:03:09,Michoacán,468,Disponible
2025-05-15,10:03:09,Morelos,670,Disponible
2025-05-15,10:03:09,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-15,10:03:09,Puebla,589,Disponible
2025-05-15,10:03:09,Querétaro,284,Disponible
2025-05-15,10:03:09,Quintana Roo,9,Disponible
2025-05-15,10:03:09,San Luis Potosí,482,Disponible
2025-05-15,10:03:09,SABG,205559,Disponible
2025-05-15,10:03:09,Sinaloa,294,Disponible
2025-05-15,10:03:09,Tabasco,468,Disponible
2025-05-15,10:03:09,Tlaxcala,22,Disponible
2025-05-15,10:03:09,Veracruz,62,Disponible
2025-05-15,10:03:09,Yucatán,16,Disponible
2025-05-15,10:03:09,Zacatecas,446,Disponible
2025-05-15,10:03:09,COFECE,100,Disponible
2025-05-15,10:03:09,CNDH,45,Disponible
2025-05-16,10:02:58,Aguascalientes,1619,Disponible
2025-05-16,10:02:58,Baja California Sur,80,Disponible
2025-05-16,10:02:58,Campeche,136,Disponible
2025-05-16,10:02:58,Chiapas,798,Disponible
2025-05-16,10:02:58,Chihuahua,793,Disponible
2025-05-16,10:02:58,Coahuila,ERROR,No disponible/Error reportado por la API
2025-05-16,10:02:58,Durango,1774,Disponible
2025-05-16,10:02:58,México,6293,Disponible
2025-05-16,10:02:58,Guanajuato,509,Disponible
2025-05-16,10:02:58,Guerrero,29,Disponible
2025-05-16,10:02:58,INEGI,3394,Disponible
2025-05-16,10:02:58,Jalisco,2081,Disponible
2025-05-16,10:02:58,Michoacán,468,Disponible
2025-05-16,10:02:58,Morelos,670,Disponible
2025-05-16,10:02:58,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-16,10:02:58,Puebla,589,Disponible
2025-05-16,10:02:58,Querétaro,284,Disponible
2025-05-16,10:02:58,Quintana Roo,9,Disponible
2025-05-16,10:02:58,San Luis Potosí,482,Disponible
2025-05-16,10:02:58,SABG,205559,Disponible
2025-05-16,10:02:58,Sinaloa,294,Disponible
2025-05-16,10:02:58,Tabasco,468,Disponible
2025-05-16,10:02:58,Tlaxcala,22,Disponible
2025-05-16,10:02:58,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-16,10:02:58,Yucatán,16,Disponible
2025-05-16,10:02:58,Zacatecas,446,Disponible
2025-05-16,10:02:58,COFECE,100,Disponible
2025-05-16,10:02:58,CNDH,45,Disponible
2025-05-19,10:03:12,Aguascalientes,1618,Disponible
2025-05-19,10:03:12,Baja California Sur,80,Disponible
2025-05-19,10:03:12,Campeche,136,Disponible
2025-05-19,10:03:12,Chiapas,798,Disponible
2025-05-19,10:03:12,Chihuahua,793,Disponible
2025-05-19,10:03:12,Coahuila,ERROR,No disponible/Error reportado por la API
2025-05-19,10:03:12,Durango,1774,Disponible
2025-05-19,10:03:12,México,6298,Disponible
2025-05-19,10:03:12,Guanajuato,509,Disponible
2025-05-19,10:03:12,Guerrero,29,Disponible
2025-05-19,10:03:12,INEGI,3394,Disponible
2025-05-19,10:03:12,Jalisco,2081,Disponible
2025-05-19,10:03:12,Michoacán,468,Disponible
2025-05-19,10:03:12,Morelos,670,Disponible
2025-05-19,10:03:12,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-19,10:03:12,Puebla,593,Disponible
2025-05-19,10:03:12,Querétaro,284,Disponible
2025-05-19,10:03:12,Quintana Roo,9,Disponible
2025-05-19,10:03:12,San Luis Potosí,426,Disponible
2025-05-19,10:03:12,SABG,205559,Disponible
2025-05-19,10:03:12,Sinaloa,294,Disponible
2025-05-19,10:03:12,Tabasco,468,Disponible
2025-05-19,10:03:12,Tlaxcala,22,Disponible
2025-05-19,10:03:12,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-19,10:03:12,Yucatán,16,Disponible
2025-05-19,10:03:12,Zacatecas,446,Disponible
2025-05-19,10:03:12,COFECE,100,Disponible
2025-05-19,10:03:12,CNDH,45,Disponible
2025-05-20,10:02:51,Aguascalientes,1616,Disponible
2025-05-20,10:02:51,Baja California Sur,80,Disponible
2025-05-20,10:02:51,Campeche,136,Disponible
2025-05-20,10:02:51,Chiapas,798,Disponible
2025-05-20,10:02:51,Chihuahua,793,Disponible
2025-05-20,10:02:51,Coahuila,ERROR,No disponible/Error reportado por la API
2025-05-20,10:02:51,Durango,1775,Disponible
2025-05-20,10:02:51,México,6298,Disponible
2025-05-20,10:02:51,Guanajuato,509,Disponible
2025-05-20,10:02:51,Guerrero,29,Disponible
2025-05-20,10:02:51,INEGI,ERROR,No disponible/Error reportado por la API
2025-05-20,10:02:51,Jalisco,2081,Disponible
2025-05-20,10:02:51,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-20,10:02:51,Morelos,670,Disponible
2025-05-20,10:02:51,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-20,10:02:51,Puebla,593,Disponible
2025-05-20,10:02:51,Querétaro,284,Disponible
2025-05-20,10:02:51,Quintana Roo,9,Disponible
2025-05-20,10:02:51,San Luis Potosí,426,Disponible
2025-05-20,10:02:51,SABG,205559,Disponible
2025-05-20,10:02:51,Sinaloa,294,Disponible
2025-05-20,10:02:51,Tabasco,468,Disponible
2025-05-20,10:02:51,Tlaxcala,22,Disponible
2025-05-20,10:02:51,Veracruz,62,Disponible
2025-05-20,10:02:51,Yucatán,16,Disponible
2025-05-20,10:02:51,Zacatecas,442,Disponible
2025-05-20,10:02:51,COFECE,100,Disponible
2025-05-20,10:02:51,CNDH,ERROR,No disponible/Error reportado por la API
2025-05-21,10:02:55,Aguascalientes,1617,Disponible
2025-05-21,10:02:55,Baja California Sur,80,Disponible
2025-05-21,10:02:55,Campeche,136,Disponible
2025-05-21,10:02:55,Chiapas,798,Disponible
2025-05-21,10:02:55,Chihuahua,793,Disponible
2025-05-21,10:02:55,Coahuila,220,Disponible
2025-05-21,10:02:55,Durango,1775,Disponible
2025-05-21,10:02:55,México,6313,Disponible
2025-05-21,10:02:55,Guanajuato,509,Disponible
2025-05-21,10:02:55,Guerrero,29,Disponible
2025-05-21,10:02:55,INEGI,3394,Disponible
2025-05-21,10:02:55,Jalisco,2081,Disponible
2025-05-21,10:02:55,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-21,10:02:55,Morelos,670,Disponible
2025-05-21,10:02:55,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-21,10:02:55,Puebla,593,Disponible
2025-05-21,10:02:55,Querétaro,284,Disponible
2025-05-21,10:02:55,Quintana Roo,9,Disponible
2025-05-21,10:02:55,San Luis Potosí,493,Disponible
2025-05-21,10:02:55,SABG,205559,Disponible
2025-05-21,10:02:55,Sinaloa,294,Disponible
2025-05-21,10:02:55,Tabasco,468,Disponible
2025-05-21,10:02:55,Tlaxcala,22,Disponible
2025-05-21,10:02:55,Veracruz,62,Disponible
2025-05-21,10:02:55,Yucatán,16,Disponible
2025-05-21,10:02:55,Zacatecas,442,Disponible
2025-05-21,10:02:55,COFECE,100,Disponible
2025-05-21,10:02:55,CNDH,45,Disponible
2025-05-22,10:02:54,Aguascalientes,1617,Disponible
2025-05-22,10:02:54,Baja California Sur,80,Disponible
2025-05-22,10:02:54,Campeche,136,Disponible
2025-05-22,10:02:54,Chiapas,798,Disponible
2025-05-22,10:02:54,Chihuahua,793,Disponible
2025-05-22,10:02:54,Coahuila,220,Disponible
2025-05-22,10:02:54,Durango,1775,Disponible
2025-05-22,10:02:54,México,6319,Disponible
2025-05-22,10:02:54,Guanajuato,509,Disponible
2025-05-22,10:02:54,Guerrero,29,Disponible
2025-05-22,10:02:54,INEGI,3394,Disponible
2025-05-22,10:02:54,Jalisco,2081,Disponible
2025-05-22,10:02:54,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-22,10:02:54,Morelos,670,Disponible
2025-05-22,10:02:54,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-22,10:02:54,Puebla,593,Disponible
2025-05-22,10:02:54,Querétaro,284,Disponible
2025-05-22,10:02:54,Quintana Roo,9,Disponible
2025-05-22,10:02:54,San Luis Potosí,520,Disponible
2025-05-22,10:02:54,SABG,205559,Disponible
2025-05-22,10:02:54,Sinaloa,294,Disponible
2025-05-22,10:02:54,Tabasco,468,Disponible
2025-05-22,10:02:54,Tlaxcala,22,Disponible
2025-05-22,10:02:54,Veracruz,62,Disponible
2025-05-22,10:02:54,Yucatán,16,Disponible
2025-05-22,10:02:54,Zacatecas,442,Disponible
2025-05-22,10:02:54,COFECE,ERROR,No disponible/Error reportado por la API
2025-05-22,10:02:54,CNDH,45,Disponible
2025-05-23,10:03:13,Aguascalientes,1617,Disponible
2025-05-23,10:03:13,Baja California Sur,80,Disponible
2025-05-23,10:03:13,Campeche,136,Disponible
2025-05-23,10:03:13,Chiapas,798,Disponible
2025-05-23,10:03:13,Chihuahua,793,Disponible
2025-05-23,10:03:13,Coahuila,220,Disponible
2025-05-23,10:03:13,Durango,1775,Disponible
2025-05-23,10:03:13,México,6335,Disponible
2025-05-23,10:03:13,Guanajuato,509,Disponible
2025-05-23,10:03:13,Guerrero,29,Disponible
2025-05-23,10:03:13,INEGI,3394,Disponible
2025-05-23,10:03:13,Jalisco,2107,Disponible
2025-05-23,10:03:13,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-23,10:03:13,Morelos,670,Disponible
2025-05-23,10:03:13,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-23,10:03:13,Puebla,593,Disponible
2025-05-23,10:03:13,Querétaro,284,Disponible
2025-05-23,10:03:13,Quintana Roo,9,Disponible
2025-05-23,10:03:13,San Luis Potosí,520,Disponible
2025-05-23,10:03:13,SABG,205559,Disponible
2025-05-23,10:03:13,Sinaloa,294,Disponible
2025-05-23,10:03:13,Tabasco,468,Disponible
2025-05-23,10:03:13,Tlaxcala,22,Disponible
2025-05-23,10:03:13,Veracruz,62,Disponible
2025-05-23,10:03:13,Yucatán,16,Disponible
2025-05-23,10:03:13,Zacatecas,442,Disponible
2025-05-23,10:03:13,COFECE,100,Disponible
2025-05-23,10:03:13,CNDH,45,Disponible
2025-05-26,10:02:41,Aguascalientes,1617,Disponible
2025-05-26,10:02:41,Baja California Sur,80,Disponible
2025-05-26,10:02:41,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-26,10:02:41,Chiapas,798,Disponible
2025-05-26,10:02:41,Chihuahua,793,Disponible
2025-05-26,10:02:41,Coahuila,220,Disponible
2025-05-26,10:02:41,Durango,1775,Disponible
2025-05-26,10:02:41,México,6333,Disponible
2025-05-26,10:02:41,Guanajuato,509,Disponible
2025-05-26,10:02:41,Guerrero,29,Disponible
2025-05-26,10:02:41,INEGI,3394,Disponible
2025-05-26,10:02:41,Jalisco,2107,Disponible
2025-05-26,10:02:41,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-26,10:02:41,Morelos,670,Disponible
2025-05-26,10:02:41,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-26,10:02:41,Puebla,593,Disponible
2025-05-26,10:02:41,Querétaro,284,Disponible
2025-05-26,10:02:41,Quintana Roo,9,Disponible
2025-05-26,10:02:41,San Luis Potosí,520,Disponible
2025-05-26,10:02:41,SABG,205559,Disponible
2025-05-26,10:02:41,Sinaloa,294,Disponible
2025-05-26,10:02:41,Tabasco,468,Disponible
2025-05-26,10:02:41,Tlaxcala,22,Disponible
2025-05-26,10:02:41,Veracruz,62,Disponible
2025-05-26,10:02:41,Yucatán,16,Disponible
2025-05-26,10:02:41,Zacatecas,442,Disponible
2025-05-26,10:02:41,COFECE,ERROR,No disponible/Error reportado por la API
2025-05-26,10:02:41,CNDH,45,Disponible
2025-05-27,10:02:38,Aguascalientes,1617,Disponible
2025-05-27,10:02:38,Baja California Sur,80,Disponible
2025-05-27,10:02:38,Campeche,138,Disponible
2025-05-27,10:02:38,Chiapas,798,Disponible
2025-05-27,10:02:38,Chihuahua,793,Disponible
2025-05-27,10:02:38,Coahuila,220,Disponible
2025-05-27,10:02:38,Durango,1775,Disponible
2025-05-27,10:02:38,México,6385,Disponible
2025-05-27,10:02:38,Guanajuato,509,Disponible
2025-05-27,10:02:38,Guerrero,29,Disponible
2025-05-27,10:02:38,INEGI,3394,Disponible
2025-05-27,10:02:38,Jalisco,2107,Disponible
2025-05-27,10:02:38,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-27,10:02:38,Morelos,670,Disponible
2025-05-27,10:02:38,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-27,10:02:38,Puebla,593,Disponible
2025-05-27,10:02:38,Querétaro,ERROR,No disponible/Error reportado por la API
2025-05-27,10:02:38,Quintana Roo,9,Disponible
2025-05-27,10:02:38,San Luis Potosí,520,Disponible
2025-05-27,10:02:38,SABG,205559,Disponible
2025-05-27,10:02:38,Sinaloa,294,Disponible
2025-05-27,10:02:38,Tabasco,468,Disponible
2025-05-27,10:02:38,Tlaxcala,22,Disponible
2025-05-27,10:02:38,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-27,10:02:38,Yucatán,16,Disponible
2025-05-27,10:02:38,Zacatecas,442,Disponible
2025-05-27,10:02:38,COFECE,100,Disponible
2025-05-27,10:02:38,CNDH,45,Disponible
2025-05-28,10:02:51,Aguascalientes,1617,Disponible
2025-05-28,10:02:51,Baja California Sur,80,Disponible
2025-05-28,10:02:51,Campeche,ERROR,No disponible/Error reportado por la API
2025-05-28,10:02:51,Chiapas,798,Disponible
2025-05-28,10:02:51,Chihuahua,793,Disponible
2025-05-28,10:02:51,Coahuila,220,Disponible
2025-05-28,10:02:51,Durango,1775,Disponible
2025-05-28,10:02:51,México,6376,Disponible
2025-05-28,10:02:51,Guanajuato,509,Disponible
2025-05-28,10:02:51,Guerrero,29,Disponible
2025-05-28,10:02:51,INEGI,3394,Disponible
2025-05-28,10:02:51,Jalisco,2107,Disponible
2025-05-28,10:02:51,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-28,10:02:51,Morelos,670,Disponible
2025-05-28,10:02:51,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-28,10:02:51,Puebla,599,Disponible
2025-05-28,10:02:51,Querétaro,ERROR,No disponible/Error reportado por la API
2025-05-28,10:02:51,Quintana Roo,9,Disponible
2025-05-28,10:02:51,San Luis Potosí,520,Disponible
2025-05-28,10:02:51,SABG,205559,Disponible
2025-05-28,10:02:51,Sinaloa,294,Disponible
2025-05-28,10:02:51,Tabasco,467,Disponible
2025-05-28,10:02:51,Tlaxcala,22,Disponible
2025-05-28,10:02:51,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-28,10:02:51,Yucatán,16,Disponible
2025-05-28,10:02:51,Zacatecas,442,Disponible
2025-05-28,10:02:51,COFECE,100,Disponible
2025-05-28,10:02:51,CNDH,45,Disponible
2025-05-29,10:02:44,Aguascalientes,1617,Disponible
2025-05-29,10:02:44,Baja California Sur,80,Disponible
2025-05-29,10:02:44,Campeche,138,Disponible
2025-05-29,10:02:44,Chiapas,798,Disponible
2025-05-29,10:02:44,Chihuahua,793,Disponible
2025-05-29,10:02:44,Coahuila,220,Disponible
2025-05-29,10:02:44,Durango,1775,Disponible
2025-05-29,10:02:44,México,6446,Disponible
2025-05-29,10:02:44,Guanajuato,509,Disponible
2025-05-29,10:02:44,Guerrero,29,Disponible
2025-05-29,10:02:44,INEGI,3394,Disponible
2025-05-29,10:02:44,Jalisco,2107,Disponible
2025-05-29,10:02:44,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-29,10:02:44,Morelos,670,Disponible
2025-05-29,10:02:44,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-29,10:02:44,Puebla,599,Disponible
2025-05-29,10:02:44,Querétaro,ERROR,No disponible/Error reportado por la API
2025-05-29,10:02:44,Quintana Roo,9,Disponible
2025-05-29,10:02:44,San Luis Potosí,520,Disponible
2025-05-29,10:02:44,SABG,205559,Disponible
2025-05-29,10:02:44,Sinaloa,294,Disponible
2025-05-29,10:02:44,Tabasco,467,Disponible
2025-05-29,10:02:44,Tlaxcala,22,Disponible
2025-05-29,10:02:44,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-29,10:02:44,Yucatán,16,Disponible
2025-05-29,10:02:44,Zacatecas,446,Disponible
2025-05-29,10:02:44,COFECE,100,Disponible
2025-05-29,10:02:44,CNDH,45,Disponible
2025-05-30,10:02:48,Aguascalientes,1618,Disponible
2025-05-30,10:02:48,Baja California Sur,80,Disponible
2025-05-30,10:02:48,Campeche,138,Disponible
2025-05-30,10:02:48,Chiapas,798,Disponible
2025-05-30,10:02:48,Chihuahua,793,Disponible
2025-05-30,10:02:48,Coahuila,220,Disponible
2025-05-30,10:02:48,Durango,1775,Disponible
2025-05-30,10:02:48,México,6589,Disponible
2025-05-30,10:02:48,Guanajuato,509,Disponible
2025-05-30,10:02:48,Guerrero,29,Disponible
2025-05-30,10:02:48,INEGI,3394,Disponible
2025-05-30,10:02:48,Jalisco,2107,Disponible
2025-05-30,10:02:48,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-30,10:02:48,Morelos,670,Disponible
2025-05-30,10:02:48,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-30,10:02:48,Puebla,599,Disponible
2025-05-30,10:02:48,Querétaro,ERROR,No disponible/Error reportado por la API
2025-05-30,10:02:48,Quintana Roo,9,Disponible
2025-05-30,10:02:48,San Luis Potosí,520,Disponible
2025-05-30,10:02:48,SABG,205559,Disponible
2025-05-30,10:02:48,Sinaloa,294,Disponible
2025-05-30,10:02:48,Tabasco,467,Disponible
2025-05-30,10:02:48,Tlaxcala,22,Disponible
2025-05-30,10:02:48,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-30,10:02:48,Yucatán,16,Disponible
2025-05-30,10:02:48,Zacatecas,446,Disponible
2025-05-30,10:02:48,COFECE,100,Disponible
2025-05-30,10:02:48,CNDH,45,Disponible
2025-05-31,10:03:08,Aguascalientes,1617,Disponible
2025-05-31,10:03:08,Baja California Sur,80,Disponible
2025-05-31,10:03:08,Campeche,138,Disponible
2025-05-31,10:03:08,Chiapas,798,Disponible
2025-05-31,10:03:08,Chihuahua,793,Disponible
2025-05-31,10:03:08,Coahuila,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Durango,1775,Disponible
2025-05-31,10:03:08,México,6647,Disponible
2025-05-31,10:03:08,Guanajuato,509,Disponible
2025-05-31,10:03:08,Guerrero,29,Disponible
2025-05-31,10:03:08,INEGI,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Jalisco,2107,Disponible
2025-05-31,10:03:08,Michoacán,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Morelos,670,Disponible
2025-05-31,10:03:08,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Puebla,606,Disponible
2025-05-31,10:03:08,Querétaro,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Quintana Roo,9,Disponible
2025-05-31,10:03:08,San Luis Potosí,520,Disponible
2025-05-31,10:03:08,SABG,205559,Disponible
2025-05-31,10:03:08,Sinaloa,294,Disponible
2025-05-31,10:03:08,Tabasco,467,Disponible
2025-05-31,10:03:08,Tlaxcala,22,Disponible
2025-05-31,10:03:08,Veracruz,ERROR,No disponible/Error reportado por la API
2025-05-31,10:03:08,Yucatán,16,Disponible
2025-05-31,10:03:08,Zacatecas,446,Disponible
2025-05-31,10:03:08,COFECE,100,Disponible
2025-05-31,10:03:08,CNDH,45,Disponible
2025-06-01,10:03:58,Aguascalientes,1617,Disponible
2025-06-01,10:03:58,Baja California Sur,80,Disponible
2025-06-01,10:03:58,Campeche,138,Disponible
2025-06-01,10:03:58,Chiapas,798,Disponible
2025-06-01,10:03:58,Chihuahua,793,Disponible
2025-06-01,10:03:58,Coahuila,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Durango,1775,Disponible
2025-06-01,10:03:58,México,6744,Disponible
2025-06-01,10:03:58,Guanajuato,509,Disponible
2025-06-01,10:03:58,Guerrero,29,Disponible
2025-06-01,10:03:58,INEGI,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Jalisco,2107,Disponible
2025-06-01,10:03:58,Michoacán,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Morelos,670,Disponible
2025-06-01,10:03:58,Oaxaca,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Puebla,606,Disponible
2025-06-01,10:03:58,Querétaro,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Quintana Roo,9,Disponible
2025-06-01,10:03:58,San Luis Potosí,520,Disponible
2025-06-01,10:03:58,SABG,0,Disponible
2025-06-01,10:03:58,Sinaloa,294,Disponible
2025-06-01,10:03:58,Tabasco,467,Disponible
2025-06-01,10:03:58,Tlaxcala,22,Disponible
2025-06-01,10:03:58,Veracruz,ERROR,No disponible/Error reportado por la API
2025-06-01,10:03:58,Yucatán,16,Disponible
2025-06-01,10:03:58,Zacatecas,446,Disponible
2025-06-01,10:03:58,COFECE,100,Disponible
2025-06-01,10:03:58,CNDH,ERROR,No disponible/Error reportado por la API
2025-06-02,10:06:46,Aguascalientes,1620,Disponible
2025-06-02,10:06:46,Baja California Sur,80,Disponible
2025-06-02,10:06:46,Campeche,138,Disponible
2025-06-02,10:06:46,Chiapas,798,Disponible
2025-06-02,10:06:46,Chihuahua,793,Disponible
2025-06-02,10:06:46,Coahuila,220,Disponible
2025-06-02,10:06:46,Durango,1775,Disponible
2025-06-02,10:06:46,México,6846,Disponible
2025-06-02,10:06:46,Guanajuato,509,Disponible
2025-06-02,10:06:46,Guerrero,29,Disponible
2025-06-02,10:06:46,INEGI,3394,Disponible
2025-06-02,10:06:46,Jalisco,2107,Disponible
2025-06-02,10:06:46,Michoacán,ERROR,No disponible/Error reportado por la API
