FECHA_EJECUCION,HORA_EJECUCION,ENTE,TOTAL_REGISTROS,ESTATUS
2025-06-03,10:03:56,México,270,Disponible
2025-06-03,10:03:59,Tlaxcala,0,Disponible
2025-06-03,10:04:02,Baja California Sur,1,Disponible
2025-06-03,10:04:04,Michoacán,0,No disponible/Request failed with status code 400
2025-06-03,10:04:07,Durango,0,No disponible/Request failed with status code 400
2025-06-03,10:04:10,Sinaloa,2,Disponible
2025-06-03,10:04:14,Tabasco,2,Disponible
2025-06-03,10:04:17,Tamaulipas,0,Disponible
2025-06-03,10:04:21,Baja California,0,Disponible
2025-06-03,10:04:23,Campeche,0,Disponible
2025-06-03,10:04:26,Zacatecas,67,Disponible
2025-06-03,10:04:28,SESEA_NuevoLeon,0,No disponible/Request failed with status code 400
